"dist","yield (kg/acre)","acres","planting fam lab child (pers-hrs/acre)","seed (kg/acre)","Total CAN fert (kg/acre)","Total NPK fert (kg/acre)","Total UREA fert (kg/acre)","dap (kg/acre)","Total P&D chem (kg/acre)","adopter","tenure: owned with title deed","landprep: oxen","landprep: tractor","aehh07","Rain anomaly","Cstar","dap (KES/acre)","Total CAN fert (KES/acre)","Total NPK fert (KES/acre)","Total UREA fert (KES/acre)","Total P&D chem (KES/acre)","Rstar","dap (KES/kg)","Total CAN fert (KES/kg)","Total NPK fert (KES/kg)","Total UREA fert (KES/kg)","Total P&D chem (KES/kg)","harvesting (KES/hour)","P"
"Bungoma","6.70614080496775","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","0","1","0","1.6266227371882","0.471694144430708","8.13739583005665","1775","0","0","0","120","9.20939659342394","35.5","0","0","0","120",NA,"12.2222222222222"
"Bungoma","6.46897120808112","0","3.17805383034795","2.30258509299405","0","0","0","3.91202300542815","0","1","1","1","0","1.4840636360819","0.424607627085756","5.48063892334199","1775","0","0","0","0","8.97222699653731","35.5","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.05794096574602","-0.22314355131421","0.22314355131421","2.30258509299405","0","0","3.44201937618241","4.13516655674236","-0.980829253011726","1","1","1","0","2.0515563381903","0.424607627085756","7.1924641859545","2218.75","0","0","984.375","45","9.56119675420222","35.5","0","0","31.5","120",NA,"12.2222222222222"
"Bungoma","6.93387038267808","0.0953101798043249","0","2.30258509299405","2.20727491318972","0","3.81671282562382","3.99903438241778","1.00330210886378","1","1","0","1","1.52060669872748","0.424607627085756","8.689617446254","2022.72727272727","318.181818181818","0","1431.81818181818","409.090909090909","9.43712617113427","80.5","35","0","31.5","150",NA,"12.2222222222222"
"Bungoma","7.40381035328466","0","2.77258872223978","1.90954250488444","0","0","0","3.91202300542815","0.916290731874155","0","1","1","0","2.13258728588892","0.424607627085756","5.99146454710798","1775","0","0","0","300","9.90706614174086","35.5","0","0","0","120",NA,"12.2222222222222"
"Bungoma","7.04187087592608","0","1.09861228866811","2.30258509299405","0","0","0","3.91202300542815","-0.693147180559945","1","0","1","0","1.70110510095992","0.532605249924898","7.87092959675514","1775","0","0","0","50","9.54512666438228","35.5","0","0","0","100",NA,"12.2222222222222"
"Bungoma","5.62549655625766","0","4.38202663467388","1.79175946922805","0","0","3.91202300542815","3.91202300542815","0","1","0","1","0","2.05668455455722","0.424607627085756","8.47949132423223","1775","0","0","1575","0","8.12875234471385","35.5","0","0","31.5","0",NA,"12.2222222222222"
"Bungoma","7.62433085871717","1.09861228866811","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","0","1","0","0","1","-0.301105092783922","0.532605249924898","8.73820113060003","1775","1450","0","0","120","10.1275866471734","35.5","29","0","0","120",NA,"12.2222222222222"
"Bungoma","5.90647839070131","1.38629436111989","3.98898404656427","2.07944154167984","0","0","3.62434093297637","3.91202300542815","-2.07944154167984","1","1","1","0","1.38795964043895","0.424607627085756","8.4034644260879","1775","0","0","1181.25","18.75","8.4097341791575","35.5","0","0","31.5","150",NA,"12.2222222222222"
"Bungoma","7.92477421390182","1.09861228866811","0","2.30258509299405","0","0","3.91202300542815","4.60517018598809","1.89711998488588","1","1","0","1","1.37792611144937","0.424607627085756","9.16864994492197","3550","0","0","1575","666.666666666667","10.428030002358","35.5","0","0","31.5","100",NA,"12.2222222222222"
"Bungoma","7.73501805648603","-1.20397280432594","3.68887945411394","2.81341071676004","0","0","4.17438726989564","0","0.510825623765991","1","1","0","0","1.74221902366792","0.424607627085756","8.13153071060425","0","0","0","2333.33333333333","233.333333333333","10.2382738449422","0","0","0","35.8974358974359","140",NA,"12.2222222222222"
"Bungoma","6.76401769420331","0.693147180559945","0.693147180559945","2.30258509299405","0","0","0","3.91202300542815","-1.38629436111989","1","0","0","1","1.87103265012256","0.471694144430708","7.71646080017636","1775","0","0","0","45","9.2672734826595","35.5","0","0","0","180",NA,"12.2222222222222"
"Bungoma","7.00509067936941","0","3.98898404656427","2.30258509299405","2.74727091425549","0","2.45958884180371","3.40119738166216","0","1","0","1","0","1.9139771019523","0.424607627085756","7.55485852104068","1325","510","0","420","80","9.50834646782561","87.5","32.6923076923077","0","35.8974358974359","80",NA,"12.2222222222222"
"Bungoma","6.91256369997444","0","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-0.544727175441672","1","1","1","0","1.42471347102384","0.532605249924898","7.92703571836812","1775","1450","0","0","81.2","9.41581948843064","35.5","29","0","0","140",NA,"12.2222222222222"
"Bungoma","7.25024224792334","1.6094379124341","0","2.30258509299405","0","0","2.99573227355399","3.91202300542815","0","1","1","1","0","1.38128181929635","0.471694144430708","6.8351845861473","1775","0","0","630","0","9.75349803637953","35.5","0","0","31.5","0",NA,"12.2222222222222"
"Bungoma","5.97246010118028","-0.287682072451781","0","1.67397643357167","0","0","0","2.59026716544583","0","1","1","1","0","0.506817602368452","0.471694144430708","6.5792512120101","600","0","0","0","0","8.47571588963648","45","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.22419243272004","-0.693147180559945","2.07944154167984","2.07944154167984","0","0","0","3.91202300542815","0","1","0","1","0","1.44985584260964","0.424607627085756","6.96602418710611","1650","0","0","0","240","9.72744822117623","33","0","0","0","240",NA,"12.2222222222222"
"Bungoma","7.23162703334188","1.79175946922805","0","2.30258509299405","4.60517018598809","0","0","4.42284862919414","0","1","1","0","1","1.36651673351122","0.532605249924898","9.6218979940835","2958.33333333333","2900","0","0","0","9.73488282179807","35.5","29","0","0","0",NA,"12.2222222222222"
"Bungoma","7.60571088053439","-0.693147180559945","3.68887945411394","2.07944154167984","0","0","0","2.99573227355399","0.693147180559945","1","1","1","0","1.54329810992956","0.424607627085756","6.65929391968364","900","0","0","0","280","10.1089666689906","45","0","0","0","140",NA,"12.2222222222222"
"Bungoma","6.90516191912954","0","0","2.30258509299405","0","0","3.91202300542815","3.91202300542815","1.38629436111989","1","0","1","0","1.85002837735203","0.424607627085756","7.78945456608667","1775","0","0","1575","600","9.40841770758573","35.5","0","0","31.5","150",NA,"12.2222222222222"
"Bungoma","6.87206592324017","1.09861228866811","0","2.30258509299405","0","0","3.50655789731998","4.42284862919414","0","1","0","1","0","1.6000607506215","0.424607627085756","7.38398945797851","2958.33333333333","0","0","1050","160","9.37532171169636","35.5","0","0","31.5","160",NA,"12.2222222222222"
"Bungoma","7.280598016913","1.6094379124341","0","2.30258509299405","4.24849524204936","0","0","4.49980967033027","-0.916290731874155","1","1","1","0","2.30823576450286","0.471694144430708","7.9550742732627","3195","2030","0","0","400","9.7838538053692","71","58","0","0","1000",NA,"12.2222222222222"
"Bungoma","7.07107238984839","-0.693147180559945","4.49980967033027","2.484906649788","0","0","0","3.91202300542815","0.693147180559945","1","1","1","0","0.53062825106217","0.424607627085756","6.65929391968364","1650","0","0","0","280","9.57432817830459","33","0","0","0","140",NA,"12.2222222222222"
"Bungoma","7.01179091737755","-0.693147180559945","0","2.07944154167984","0","0","2.9704144655697","3.91202300542815","0.693147180559945","1","0","1","0","1.72870133326092","0.424607627085756","7.64969262371151","1650","0","0","700","200","9.51504670583375","33","0","0","35.8974358974359","100",NA,"12.2222222222222"
"Bungoma","6.81872732461187","0","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","-0.693147180559945","1","1","0","1","1.31908561142644","0.405442469357592","8.45744318701046","1775","1450","0","0","60","9.32198311306807","35.5","29","0","0","120",NA,"12.2222222222222"
"Bungoma","6.90303506537217","0.0953101798043249","0","2.30258509299405","0","0","3.81671282562382","3.95908006691074","0.59783700075562","1","1","1","0","1.01281229886478","0.471694144430708","7.66898582664619","1872.72727272727","0","0","1431.81818181818","254.545454545455","9.40629085382837","72.7549019607843","0","0","31.5","140",NA,"12.2222222222222"
"Bungoma","6.93230153940014","0.182321556793955","4.31748811353631","2.30258509299405","2.12026353620009","0","0","3.76892216178747","-1.79175946922805","1","1","0","1","2.16102152867226","0.405442469357592","7.73521479714968","1550","270.833333333333","0","0","41.6666666666667","9.43555732785633","78","32.5","0","0","250",NA,"12.2222222222222"
"Bungoma","8.19892819248666","-1.6094379124341","0","2.99573227355399","0","0","0","4.15496918403854","1.83258146374831","1","1","1","0","1.07158361628019","0.532605249924898","7.79358680337158","2375","0","0","0","875","10.7021839809429","37.2549019607843","0","0","0","140",NA,"12.2222222222222"
"Bungoma","7.08964817248454","-0.356674943938732","3.82241084673846","2.30258509299405","0","0","1.71765149707433","2.30258509299405","0","1","1","0","1","2.45100509811232","0.424607627085756","7.96752773433398","425","0","0","200","0","9.59290396094073","85","0","0","35.8974358974359","0",NA,"12.2222222222222"
"Bungoma","7.45281642941718","1.17865499634165","1.1239300966524","2.2553322081435","2.41591377830105","0","0","3.35233029145707","0","1","0","1","0","2.18605127673809","0.532605249924898","8.4988725423707","1023.84615384615","366.153846153846","0","0","0","9.95607221787338","72.7549019607843","65.3846153846154","0","0","0",NA,"12.2222222222222"
"Bungoma","6.78258880268924","0.405465108108164","0","2.23359222150709","0","0","3.50655789731998","3.91202300542815","0.287682072451781","1","1","1","0","2.06326981467997","0.424607627085756","7.82564473221999","1775","0","0","1050","173.333333333333","9.28584459114544","35.5","0","0","31.5","130",NA,"12.2222222222222"
"Bungoma","6.25147787214402","4.04305126783455","0","2.30258509299405","4.11746697964295","0","0","4.14563785660965","-2.43361335540045","1","1","1","1","1.87487437593856","0.532605249924898","11.2493196406124","2242.10526315789","1780.70175438596","0","0","6.57894736842105","8.75473366060021","71","29","0","0","75",NA,"12.2222222222222"
"Bungoma","6.45741309059566","0","0","2.07944154167984","0","0","0","3.91202300542815","0","1","1","1","0","1.88403474533723","0.424607627085756","6.73340189183736","1775","0","0","0","90","8.96066887905185","35.5","0","0","0","90",NA,"12.2222222222222"
"Bungoma","7.39626167145885","1.09861228866811","0","2.30258509299405","4.19970507787993","0","0","4.19970507787993","0","1","1","0","1","1.89386469216521","0.471694144430708","9.20398689800401","2366.66666666667","1933.33333333333","0","0","120","9.89951745991504","35.5","29","0","0","120","6.25","12.2222222222222"
"Bungoma","6.7031144908989","1.09861228866811","0","2.30258509299405","0","0","3.50655789731998","3.50655789731998","1.89711998488588","1","1","1","0","1.4867051470518","0.424607627085756","8.69673310524831","1183.33333333333","0","0","1050","933.333333333333","9.2063702793551","35.5","0","0","31.5","140",NA,"12.2222222222222"
"Bungoma","7.39626167145885","0.405465108108164","0","2.59026716544583","4.19970507787993","0","0","4.19970507787993","-0.405465108108164","1","0","1","0","1.64961970206693","0.471694144430708","7.98389471179819","2366.66666666667","1933.33333333333","0","0","200","9.89951745991504","35.5","29","0","0","300",NA,"12.2222222222222"
"Bungoma","6.72410884492577","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","0","1","0","1.8229350866965","0.424607627085756","6.80239476332431","1775","0","0","0","0","9.22736463338196","35.5","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.10640939706365","-0.287682072451781","0","2.484906649788","4.19970507787993","0","0","4.19970507787993","0.287682072451781","0","1","1","0","0.908258560176891","0.471694144430708","7.89853486284703","2366.66666666667","1933.33333333333","0","0","160","9.60966518551985","35.5","29","0","0","120",NA,"12.2222222222222"
"Bungoma","7.2927727518212","-0.693147180559945","0","2.484906649788","0","0","0","0","0","1","1","0","0","0.587786664902119","0.405442469357592","6.17378610390194","0","0","0","0","0","9.79602854027739","0","0","0","0","0",NA,"12.2222222222222"
"Bungoma","6.46897120808112","0","0","2.42036812865043","0","0","0","4.31748811353631","0","0","1","1","0","1.07158361628019","0.471694144430708","4.60517018598809","2662.5","0","0","0","0","8.97222699653731","35.5","0","0","0","0",NA,"12.2222222222222"
"Bungoma","6.42132954203968","1.09861228866811","0","2.30258509299405","2.81341071676004","0","0","3.91202300542815","-0.405465108108164","1","0","1","0","1.74745921033147","0.471694144430708","7.23225132455663","1775","483.333333333333","0","0","66.6666666666667","8.92458533049588","71","29","0","0","100",NA,"12.2222222222222"
"Bungoma","7.72145740747327","0.0953101798043249","0","2.38959646998368","4.5586501703532","0","0","4.5586501703532","1.00330210886378","1","0","0","1","1.94328766573089","0.424607627085756","8.92779779692511","3420.45454545455","2784.09090909091","0","0","209.1","10.2247131959295","78","61.5","0","0","76.67",NA,"12.2222222222222"
"Bungoma","7.12872847678212","0.405465108108164","3.46573590279973","2.30258509299405","3.50655789731998","0","0","3.91202300542815","0.980829253011726","1","0","1","0","2.32825283974262","0.471694144430708","8.32522525757048","1775","966.666666666667","0","0","266.666666666667","9.63198426523832","35.5","29","0","0","100",NA,"12.2222222222222"
"Bungoma","6.6255470863656","2.19722457733622","3.57109641845755","2.35665231426432","0","0","0","4.19970507787993","-0.117783035656384","1","0","0","1","2.01022543099115","0.532605249924898","9.04821352246775","2366.66666666667","0","0","0","88.8888888888889","9.12880287482179","35.5","0","0","0","100",NA,"12.2222222222222"
"Bungoma","7.64598576178019","0","2.89037175789616","2.484906649788","4.60517018598809","0","0","4.60517018598809","0","1","1","1","0","1.64287268852034","0.471694144430708","8.74830491237962","3550","2900","0","0","120","10.1492415502364","71","58","0","0","120",NA,"12.2222222222222"
"Bungoma","6.85509789675492","0","0","2.30258509299405","0","0","5.52146091786225","3.91202300542815","1.38629436111989","1","1","1","0","1.80828877117927","0.424607627085756","9.26719318356897","1775","0","0","7875","560","9.35835368521112","35.5","0","0","31.5","140",NA,"12.2222222222222"
"Bungoma","6.9983452451765","-0.693147180559945","6.06842558824411","2.07944154167984","0","0","3.91202300542815","4.60517018598809","0.693147180559945","1","1","1","0","1.19392246847243","0.405442469357592","7.99799931797973","3550","0","0","1575","280","9.5016010336327","35.5","0","0","31.5","140",NA,"12.2222222222222"
"Bungoma","7.37613884663647","1.09861228866811","3.73766961828337","2.30258509299405","0","0","2.81341071676004","3.91202300542815","-1.79175946922805","1","1","0","1","2.06008881316402","0.471694144430708","8.42251614447433","1775","0","0","525","23.3333333333333","9.87939463509267","35.5","0","0","31.5","140",NA,"12.2222222222222"
"Bungoma","7.3522103043815","0","3.58351893845611","2.30258509299405","0","0","3.91202300542815","3.91202300542815","-0.693147180559945","1","0","1","0","2.31911439494526","0.424607627085756","8.04398443122155","1775","0","0","1575","180","9.85546609283769","35.5","0","0","31.5","360",NA,"12.2222222222222"
"Bungoma","6.95283858122024","0.693147180559945","0","2.30258509299405","3.62434093297637","0","0","4.13516655674236","0","1","1","1","0","1.90533613965722","0.471694144430708","7.44278559144495","2218.75","1087.5","0","0","120","9.45609436967644","35.5","29","0","0","120",NA,"12.2222222222222"
"Bungoma","7.13886699994552","-1.38629436111989","0","2.26176309847379","0","0","0","0","0","1","0","0","0","2.04898233419513","0.424607627085756","6.86693328446188","0","0","0","0","0","9.64212278840172","0","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.2927727518212","-0.693147180559945","0","2.30258509299405","0","0","0","3.93182563272433","0","1","0","1","0","2.20386912005489","0.471694144430708","6.25382881157547","1900","0","0","0","0","9.79602854027739","37.2549019607843","0","0","0","0",NA,"12.2222222222222"
"Bungoma","6.81872732461187","0","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","1","0","1.77720968821332","0.424607627085756","5.48063892334199","1775","0","0","0","0","9.32198311306807","35.5","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.08977679076709","-0.693147180559945","3.17805383034795","2.484906649788","0","0","0","2.99573227355399","0.693147180559945","1","1","1","0","2.26799364822443","0.424607627085756","7.4265490723973","900","0","0","0","280","9.59303257922329","45","0","0","0","140",NA,"12.2222222222222"
"Bungoma","6.70406135148924","0.22314355131421","0","1.7227665977411","0","0","0","4.0943445622221","-0.916290731874155","1","0","1","0","1.3566938913436","0.424607627085756","7.03174125876313","2080","0","0","0","48","9.20731713994544","68.5","0","0","0","120",NA,"12.2222222222222"
"Bungoma","6.78304365312656","1.25276296849537","2.21297293430436","2.27359755612079","0","0","3.06472514504094","3.91202300542815","0","1","0","1","0","1.6752256529721","0.424607627085756","6.69967625712932","1775","0","0","675","0","9.28629944158276","71","0","0","31.5","0",NA,"12.2222222222222"
"Bungoma","7.35695014995163","0","0","2.30258509299405","0","0","3.91202300542815","3.91202300542815","0","1","1","1","0","1.83124724073517","0.424607627085756","7.50384074669895","1775","0","0","1575","0","9.86020593840782","35.5","0","0","31.5","0",NA,"12.2222222222222"
"Bungoma","7.39246585397491","0.693147180559945","0","2.30258509299405","3.91202300542815","0","3.2188758248682","4.60517018598809","1.38629436111989","1","1","1","0","2.74935208045932","0.424607627085756","8.13666456859811","3550","1450","0","787.5","560","9.89572164243111","35.5","29","0","31.5","140",NA,"12.2222222222222"
"Bungoma","6.12558014405193","0","0","2.07944154167984","0","0","0","0","0","1","1","0","0","1.78758409781757","0.424607627085756","5.85793315448346","0","0","0","0","100","8.62883593250812","0","0","0","0","100",NA,"12.2222222222222"
"Bungoma","7.00623745617215","0.641853886172395","4.36878140792386","2.24851787172377","0","0","0","4.18645985112991","0","1","0","1","0","2.00057869325411","0.471694144430708","5.61197492540308","2302.63157894737","0","0","0","0","9.50949324462834","68.5","0","0","0","0",NA,"12.2222222222222"
"Bungoma","6.95283858122024","0.693147180559945","0","1.6094379124341","3.2188758248682","0","0","3.2188758248682","-3.68887945411394","1","1","0","1","0.457424847038875","0.471694144430708","8.14830106353891","887.5","725","0","0","12.5","9.45609436967644","35.5","29","0","0","500",NA,"12.2222222222222"
"Bungoma","6.93238935327381","-0.287682072451781","0","2.07944154167984","4.19970507787993","0","0","4.19970507787993","-2.70805020110221","1","1","0","1","2.0088849482167","0.424607627085756","8.40588912185756","2366.66666666667","1933.33333333333","0","0","206.666666666667","9.43564514173001","35.5","29","0","0","3100",NA,"12.2222222222222"
"Bungoma","7.2927727518212","-0.693147180559945","0","2.07944154167984","0","0","0","3.91202300542815","0","1","1","1","0","1.57691472072854","0.471694144430708","6.17378610390194","1650","0","0","0","0","9.79602854027739","33","0","0","0","0",NA,"12.2222222222222"
"Bungoma","7.45838942387768","0.693147180559945","0","2.30258509299405","0","0","3.91202300542815","3.91202300542815","1.38629436111989","1","1","0","0","1.84054963339749","0.424607627085756","7.9672801789422","1775","0","0","1575","560","9.96164521233387","71","0","0","63","140",NA,"12.2222222222222"
"Bungoma","6.59962557126125","0.405465108108164","0","2.23359222150709","0","0","3.91202300542815","3.91202300542815","0.287682072451781","1","1","1","0","1.90607972625735","0.471694144430708","8.65201541722368","1775","0","0","1575","186.666666666667","9.10288135971745","71","0","0","63","140",NA,"12.2222222222222"
"Bungoma","6.41326221650371","0.405465108108164","3.68887945411394","2.23359222150709","0","0","0","4.19970507787993","-0.405465108108164","1","0","1","0","2.36657658954094","0.471694144430708","7.66137020630917","2366.66666666667","0","0","0","46.6666666666667","8.9165180049599","35.5","0","0","0","70",NA,"12.2222222222222"
"Bungoma","7.83592714976665","-0.287682072451781","0","2.36712361413162","4.19970507787993","0","0","4.19970507787993","0.980829253011726","1","0","1","0","2.24354255236026","0.424607627085756","7.85295735435071","2366.66666666667","1933.33333333333","0","0","293.333333333333","10.3391829382228","35.5","29","0","0","110",NA,"12.2222222222222"
"Bungoma","6.59288013706833","0.405465108108164","0","2.07944154167984","3.50655789731998","0","0","3.50655789731998","0","1","0","1","0","2.07944154167984","0.424607627085756","7.53190958805513","1183.33333333333","966.666666666667","0","0","0","9.09613592552453","35.5","29","0","0","0",NA,"12.2222222222222"
"Bungoma","7.3106270272377","0.693147180559945","0","2.30258509299405","3.62434093297637","0","0","3.91202300542815","0","1","1","1","0","2.05348250250974","0.532605249924898","8.5834489871933","1775","1087.5","0","0","80","9.8138828156939","35.5","29","0","0","80","6.25","12.2222222222222"
"Bungoma","6.70614080496775","0.693147180559945","0","2.30258509299405","3.91202300542815","0","0","3.91202300542815","0","1","0","1","0","2.43798973000025","0.424607627085756","7.35883089834235","1775","1450","0","0","0","9.20939659342394","35.5","29","0","0","0",NA,"12.2222222222222"
"Kakamega","7.27055641940081","0.182321556793955","0","1.6094379124341","0","0","0","2.12026353620009","0","1","0","0","0","1.92278773163446","0.557858853111067","6.46406895805378","333.333333333333","0","0","0","0","9.773812207857","40","0","0","0","0",NA,"12.2222222222222"
"Kakamega","7.08029841322277","0.262364264467491","0","2.04022082852655","4.3428059215206","0","0","4.3428059215206","0","1","0","1","0","1.56861591791385","0.369997721738161","8.08285366220894","2730.76923076923","2253.84615384615","0","0","0","9.58355420167896","35.5","29.3","0","0","0",NA,"12.2222222222222"
"Kakamega","7.12048479194747","-0.510825623765991","0","2.93119375241642","0","0","1.6094379124341","2.12026353620009","0","0","0","1","0","0.457424847038875","0.557858853111067","7.06689350032043","333.333333333333","0","0","172.5","0","9.62374058040367","80","0","0","34.5","0",NA,"12.2222222222222"
"Kakamega","7.73819804774729","0.470003629245736","0","2.31808927953001","0","0","3.44201937618241","3.44201937618241","0","1","1","1","0","1.59635267288544","0.557858853111067","7.99167685224024","1109.375","0","0","968.75","0","10.2414538362035","35.5","0","0","31","0","12.5","12.2222222222222"
"Kakamega","7.27753103134833","0.693147180559945","0","2.30258509299405","0","0","0","3.91202300542815","0","1","1","1","0","2.08006634644868","0.369997721738161","4.8283137373023","1775","0","0","0","0","9.78078681980453","35.5","0","0","0","0",NA,"12.2222222222222"
"Kakamega","7.54088399326197","1.25276296849537","0","2.43611648561857","0","0","4.26869794936688","4.26869794936688","0.133531392624523","1","0","1","1","2.06157453985141","0.369997721738161","9.03985703752803","2535.71428571429","0","0","2214.28571428571","148.571428571429","10.0441397817182","71","0","0","62","130",NA,"12.2222222222222"
"Kakamega","6.13096558588554","-0.287682072451781","2.07944154167984","2.15948424935337","0","0","1.64865862558738","2.83321334405622","0","1","1","0","0","1.45395300959371","0.557858853111067","6.37445679936409","600","0","0","186.666666666667","0","8.63422137434174","70.5882352941177","0","0","71.7948717948718","0",NA,"12.2222222222222"
"Kakamega","7.00732908387823","-0.287682072451781","0","2.07944154167984","2.62948787859911","0","0","3.01553490085017","0","1","0","0","0","1.88403474533723","0.557858853111067","7.12286665859908","720","453.333333333333","0","0","0","9.51058487233443","70.5882352941177","65.3846153846154","0","0","0",NA,"12.2222222222222"
"Kakamega","6.45741309059566","0","0","1.79175946922805","0","0","0","0","-0.693147180559945","1","0","1","0","2.064962220415","0.369997721738161","5.79909265446053","0","0","0","0","90","8.96066887905185","0","0","0","0","180",NA,"12.2222222222222"
"Kakamega","7.05474754122251","0","0","2.30258509299405","0","0","3.15273602236366","2.88200350822565","0","1","0","0","0","2.1540850846756","0.557858853111067","7.75790620835175","630","0","0","840","0","9.5580033296787","70.5882352941177","0","0","71.7948717948718","0",NA,"12.2222222222222"
"Kakamega","7.32257648201433","-0.693147180559945","0","2.07944154167984","0","0","0","0","0","1","0","1","0","1.54827147719661","0.369997721738161","6.80239476332431","0","0","0","0","100","9.82583227047052","0","0","0","0","100","6.25","12.2222222222222"
"Kakamega","7.08242765524448","0.916290731874155","0","2.32727770558442","4.15888308335967","0","0","3.68887945411394","0","1","1","1","0","0.940007258491471","0.369997721738161","8.23695004806146","1420","1886","0","0","0","9.58568344370067","35.5","61.3","0","0","0",NA,"12.2222222222222"
"Kakamega","6.81872732461187","-0.693147180559945","4.49980967033027","2.07944154167984","0","0","2.9704144655697","2.99573227355399","0.693147180559945","1","1","1","0","1.52169899812609","0.412780814021061","7.64012317269536","900","0","0","700","280","9.32198311306807","45","0","0","35.8974358974359","140",NA,"12.2222222222222"
"Kakamega","6.12558014405193","-0.693147180559945","2.77258872223978","2.19722457733622","0","0","2.05412373369555","0","0","0","0","1","0","1.76130026174335","0.557858853111067","6.36302810354046","0","0","0","280","0","8.62883593250812","0","0","0","35.8974358974359","0",NA,"12.2222222222222"
"Kakamega","6.4051292795591","1.09861228866811","2.07944154167984","2.07944154167984","0","0","3.2188758248682","2.81341071676004","0","1","0","1","0","1.96150224381515","0.369997721738161","6.84765135491243","591.666666666667","0","0","775","0","8.9083850680153","35.5","0","0","31","0",NA,"12.2222222222222"
"Kakamega","7.72415937503371","-1.20397280432594","0","2.30258509299405","0","0","3.48124008933569","3.50655789731998","0","1","0","0","0","1.94269068642834","0.557858853111067","7.61743176149329","1500","0","0","1166.66666666667","0","10.2274151634899","45","0","0","35.8974358974359","0",NA,"12.2222222222222"
"Kakamega","6.78258880268924","1.09861228866811","0","2.33537491581704","4.19970507787993","0","0","4.19970507787993","-0.405465108108164","1","1","1","0","1.37455910490147","0.369997721738161","7.63739509590111","2366.66666666667","1953.33333333333","0","0","80","9.28584459114544","35.5","29.3","0","0","120",NA,"12.2222222222222"
"Kakamega","7.28602731762828","-0.287682072451781","2.36712361413162","2.07944154167984","0","0","0","0","0","1","1","1","0","1.64480505627139","0.557858853111067","6.5976003506783","0","0","0","0","0","9.78928310608448","0","0","0","0","0",NA,"12.2222222222222"
"Kakamega","7.04993820146206","-0.22314355131421","0","2.30258509299405","2.52572864430826","0","3.2188758248682","3.44201937618241","0.916290731874155","1","1","1","0","0.993251773010283","0.412780814021061","7.95067866178966","1031.25","400","0","862.5","375","9.55319398991825","33","32","0","34.5","150",NA,"12.2222222222222"
"Kakamega","7.2538418635708","0","0","2.07944154167984","0","0","2.74727091425549","2.32238772029023","0","1","0","0","0","1.69377906086785","0.557858853111067","6.98471632011827","360","0","0","560","0","9.757097652027","70.5882352941177","0","0","71.7948717948718","0",NA,"12.2222222222222"
"Kakamega","6.9983452451765","0","0","2.07944154167984","0","0","3.2188758248682","0","0","1","1","1","0","0.932164081030445","0.369997721738161","7.60713300929272","0","0","0","762.5","0","9.5016010336327","0","0","0","30.5","0",NA,"12.2222222222222"
"Kakamega","7.39928798552769","0.405465108108164","0","2.23359222150709","3.85439389259151","0","0","3.91866754814681","0.287682072451781","1","0","1","0","1.37371557891303","0.557858853111067","8.59353675800357","1783.33333333333","1430","0","0","133.333333333333","9.90254377398389","70.7941176470588","61.9923076923077","0","0","100",NA,"12.2222222222222"
"Kakamega","6.90516191912954","0.693147180559945","1.79175946922805","2.30258509299405","3.2188758248682","0","3.2188758248682","3.91202300542815","0","1","0","0","0","1.44926916028128","0.369997721738161","7.641324374041","1775","732.5","0","775","0","9.40841770758573","35.5","29.3","0","31","0",NA,"12.2222222222222"
"Kakamega","6.05194798248749","0.405465108108164","0","2.30258509299405","0","0","3.25809653802148","3.91202300542815","-0.405465108108164","1","1","1","0","1.48160454092422","0.412780814021061","7.99967857949945","1775","0","0","933.333333333333","80","8.55520377094369","35.5","0","0","35.8974358974359","120","6.25","12.2222222222222"
"Kakamega","7.32955294837786","-0.510825623765991","5.07517381523383","2.30258509299405","3.41224721784874","0","2.78809290877575","4.42284862919414","0","1","0","1","0","2.28543893415908","0.412780814021061","7.89170465933011","2958.33333333333","991.666666666667","0","583.333333333333","0","9.83280873683406","35.5","32.6923076923077","0","35.8974358974359","0",NA,"12.2222222222222"
"Kakamega","7.25484240635146","1.09861228866811","0","1.89711998488588","3.91202300542815","0","3.50655789731998","3.91202300542815","-0.405465108108164","1","1","1","0","1.99152066030737","0.369997721738161","8.07661890619451","1775","1465","0","1033.33333333333","633.333333333333","9.75809819480765","35.5","29.3","0","31","950",NA,"12.2222222222222"
"Kakamega","7.73501805648603","0","4.39444915467244","2.30258509299405","3.91202300542815","0","3.91202300542815","4.60517018598809","0.693147180559945","1","1","1","0","2.11464779741446","0.369997721738161","8.64734387588128","3550","1465","0","1550","280","10.2382738449422","35.5","29.3","0","31","140",NA,"12.2222222222222"
"Kakamega","8.08940885201879","-0.287682072451781","0","2.59026716544583","4.89285225843987","0","0","4.89285225843987","0","1","0","1","0","2.2082744135228","0.412780814021061","8.76509439385617","4733.33333333333","3906.66666666667","0","0","0","10.592664640475","35.5","29.3","0","0","0",NA,"12.2222222222222"
